INVOICE,INV DATE,ITEM NO.,ITEM NAME,INV QTY.,UNIT,UNIT PRICE,AMOUNT,CUR,LOCATION,W/H,CUSTOMER,C/O NO.,C/O QTY.,C/O BAL.,OPERATOR,OPERATOR NAME,QA/FN NO.,QA DATE,ITEM NO.,ITEM NAME,QTY.,LOCATION,VENDOR,W/H,OPERATOR,OPERATOR NAME,M/O NO.,ISS DATE,ITEM NO.,ITEM NAME,QTY.,TYPE,LOCATION,W/H,OPERATOR,OPERATOR NAME,LEVEL,,REF TYPE,REF NO.,ITEM NO.,ITEM NAME,ISS DATE,QTY.,TYPE,LOCATION,W/H,LOT NO.,OPERATOR,OPERATOR NAME,NO.,PROCESS,PROCESS NAME,MACHINE,MODEL,PRO DATE,SHIF,GROUP DIE,LOCATION,IN QTY.,GOOD QTY.,NG QTY.,NG (%),YIELD (%),LOT NO.,MATERIAL LOT,REMARK#1,REMARK#2,TAG NO.,OPERATOR,OPERATOR NAME,NO,NG CODE,NG NAME,NG QTY.,NG (%),MATLOT,DATE,ITEM NO.,ITEM NAME,DOCUMENT,IN-QTY.,UNIT,PRICE,AMOUNT,CUR,TR,LOCATION,W/H,VENDOR,P/O NO.,P/O-QTY.,P/O-BAL.,OPERATOR,OPERATOR NAME
6612-949-2909B4,27/8/2025,8136-871-5106B4,MASKED_ITEM_248,470,PCS,70.6,52.63,BT,S1,Q,MASKED_82166,4EBDE72,418,"15,930.22",OP_8B1FM1RSQ,MRS.VTNDFDZY_9441,73EB779,21/8/2025,8873-707-7682B7,MASKED_ITEM_248,429,S3,,F,OP_63UCE7SX8,MS.7IEC6TG6_6264,0A7E0C8192F,8/8/2025,0553-730-2567B4,MASKED_ITEM_248,27,C,S2,P,OP_AR2OZSNSN,MS.2UAWDPZ0_5727,-1,,F,0A7E0C8192F,2682-163-1344B7,MASKED_ITEM_248,9/8/2025,250,F,S3,P,8S8O4942,OP_FLY7WKJ6M,MRS.F9DHXO88_6831,1,5256,MASKED_PROCESS_247,MASKED_MACHINE_247,MASKED_MODEL_247,17/8/2025,D,,,390,444,29,69.28,9.26,,DD4A3791,RMK_LUEU,,7BBA0518,OP_7VWBUQU4X,MS.LLTLA4MA_7957,1,1.00E+91,,72,24.76,,,,,,,,,,,,,,,,,,,
5076-238-1739B3,3/8/2025,8348-519-7959B4,MASKED_ITEM_249,140,PCS,83.59,90.98,BT,S3,F,MASKED_45707,4EBDE72,1,"12,653.08",OP_AYQXC0EMM,MRS.6FD1E2DK_9565,73EB779,6/8/2025,9162-053-7675B3,MASKED_ITEM_249,359,IL,,F,OP_RN22V3Z21,MRS.2S1JYZ78_7310,0A7E0C8192F,1/9/2025,2321-981-3945B7,MASKED_ITEM_249,65,C,S1,F,OP_I0H79R9WI,MRS.MM92LCZJ_4998,-1,,M,0A7E0C8192F,0246-755-2958B4,MASKED_ITEM_249,20/8/2025,471,C,ZONE_Z,P,UAFO0794,OP_QCORKI6PZ,MR.9GKINWBO_8325,1,5928,MASKED_PROCESS_248,MASKED_MACHINE_248,MASKED_MODEL_248,19/8/2025,D,,,167,249,471,28.05,82.73,,PVMW7670,RMK_QF2K,,KUKM8832,OP_GQ4LNXRLL,MS.9QJPVJDX_4151,2,FG99,,315,7.44,,,,,,,,,,,,,,,,,,,
0159-199-8604B4,2/8/2025,6358-750-1145B3,MASKED_ITEM_250,9,PCS,50.8,32.64,BT,S2,Q,MASKED_18394,4EBDE72,490,"12,430.84",OP_NJS5ZLW1L,MR.ZC6D6E6R_0353,73EB779,30/8/2025,0228-662-4260B7,MASKED_ITEM_250,441,IL,,Q,OP_EGJQZ0PY4,MS.J74LONMK_1313,0A7E0C8192F,22/8/2025,3799-967-4294B3,MASKED_ITEM_250,154,F,ZONE_Z,F,OP_YT0O14ZLN,MR.CQPW438H_4959,-1,,M,0A7E0C8192F,9626-687-3822B4,MASKED_ITEM_250,4/8/2025,58,M,S1,F,641B5982,OP_EW0MTUX2A,MS.186GV1SJ_9212,2,5546,MASKED_PROCESS_249,MASKED_MACHINE_249,MASKED_MODEL_249,29/8/2025,M,,,394,338,138,23.36,35.04,,,,,ARQ66054,OP_QQD26PAPT,MS.G17FUPZD_1462,1,BF52,,33,48.88,,,,,,,,,,,,,,,,,,,
9588-901-3833B3,21/8/2025,3331-000-1091B4,MASKED_ITEM_251,43,PCS,41.93,76.13,BT,IL,Q,MASKED_61015,4EBDE72,409,"14,761.92",OP_X5URN9SQV,MRS.RZKFJ5SH_0413,73EB779,10/8/2025,2107-410-1664B3,MASKED_ITEM_251,128,ZONE_Z,,F,OP_YDM896DMX,MS.D8KKFQ8W_1931,0A7E0C8192F,17/8/2025,3192-263-1189B7,MASKED_ITEM_251,46,F,IL,P,OP_KVHB90Q8Z,MS.4EABMN86_5326,-1,,F,0A7E0C8192F,4884-790-2948B7,MASKED_ITEM_251,5/8/2025,98,C,S3,Q,QRXH7506,OP_2CFYZVM80,MR.DRXZWFL1_8703,2,6077,MASKED_PROCESS_250,MASKED_MACHINE_250,MASKED_MODEL_250,18/8/2025,D,,,413,474,377,91.17,3.05,,,,,DO5Y2576,OP_RX2OS9861,MS.64JHJZLD_7203,2,XG20,,356,55.52,,,,,,,,,,,,,,,,,,,
9015-901-6493B4,28/8/2025,9168-544-9346B4,MASKED_ITEM_252,436,PCS,55.04,96.15,BT,ZONE_Z,F,MASKED_53034,4EBDE72,47,"17,892.72",OP_Q7NTO3XJK,MRS.7WTL6QOK_6355,73EB779,5/8/2025,5007-512-5847B3,MASKED_ITEM_252,370,S2,,Q,OP_GH4Z507H9,MR.XZL9OU7K_4219,0A7E0C8192F,31/8/2025,8760-064-3734B4,MASKED_ITEM_252,28,F,S3,P,OP_X7YO3PUXU,MRS.P824ORIJ_7108,-1,,C,0A7E0C8192F,2958-327-0987B7,MASKED_ITEM_252,3/8/2025,174,C,S1,Q,4S4V1903,OP_SLKLYR7PV,MRS.M4JMTTUG_6693,3,5744,MASKED_PROCESS_251,MASKED_MACHINE_251,MASKED_MODEL_251,24/8/2025,M,,,421,36,431,82.17,9.98,,,,,D7134292,OP_7A5U1S8YY,MS.9RBZZDKX_6037,,,,,,,,,,,,,,,,,,,,,,,,
5679-613-6344B7,28/8/2025,0287-822-9653B7,MASKED_ITEM_253,248,PCS,74.49,29.53,BT,IL,P,MASKED_95296,4EBDE72,310,"12,849.01",OP_YP1OT297O,MRS.SPK6WOOE_0569,73EB779,20/8/2025,2350-567-1884B3,MASKED_ITEM_253,265,ZONE_Z,,P,OP_4VTHFRYEV,MS.1PAZ36GU_6211,0A7E0C8192F,22/8/2025,3901-705-0269B7,MASKED_ITEM_253,434,M,ZONE_Z,Q,OP_X0OS5VR0N,MS.RWKKFOPN_9515,-1,,C,0A7E0C8192F,9916-259-6296B4,MASKED_ITEM_253,27/8/2025,257,C,S2,F,BSWD2653,OP_EEZVT0MSP,MRS.BX4NIO6F_1034,4,5292,MASKED_PROCESS_252,MASKED_MACHINE_252,MASKED_MODEL_252,1/8/2025,N,,,386,268,313,5.16,52.53,,,,,E5EE1645,OP_G824984TB,MS.08P695S8_6385,,,,,,,,,,,,,,,,,,,,,,,,
2930-241-3987B3,10/8/2025,1346-981-2664B4,MASKED_ITEM_254,470,PCS,47.16,84.54,BT,ZONE_Z,P,MASKED_13807,4EBDE72,431,"13,666.45",OP_MJDDQJQ19,MR.CX32TDIW_1777,73EB779,29/8/2025,0036-664-0455B3,MASKED_ITEM_254,229,ZONE_Z,,F,OP_OGYH8U5HA,MS.Q091K07G_2007,0A7E0C8192F,20/8/2025,2544-967-8879B3,MASKED_ITEM_254,225,C,IL,P,OP_6RJ1NREEI,MS.3VRKD1IO_9571,-1,,M,0A7E0C8192F,1949-729-0371B4,MASKED_ITEM_254,22/8/2025,376,M,S3,F,GT316729,OP_7C2266KI0,MRS.GUI2SJCR_5345,5,6164,MASKED_PROCESS_253,MASKED_MACHINE_253,MASKED_MODEL_253,23/8/2025,N,,,373,200,245,45.27,51.64,,,,,APB37380,OP_E7CBDKIAR,MRS.UP3AIQZ5_9261,,,,,,,,,,,,,,,,,,,,,,,,
2905-894-9763B4,13/8/2025,6947-041-6474B4,MASKED_ITEM_255,297,PCS,87.97,40.88,BT,S3,Q,MASKED_85343,4EBDE72,12,"17,337.97",OP_IUZE9FOHR,MR.Q40I680B_7052,73EB779,12/8/2025,8220-378-3563B4,MASKED_ITEM_255,353,S3,,Q,OP_OQSTUGOPD,MR.R6SM7VSG_4025,0A7E0C8192F,9/8/2025,2578-113-8592B3,MASKED_ITEM_255,280,C,ZONE_Z,P,OP_ZY72YZ3R2,MR.1Z5W72BU_4349,2,,C,8C4CE99ED8,4839-452-4913B3,MASKED_ITEM_255,24/8/2025,78,C,ZONE_Z,P,3W9A0060,OP_PQQS8JRIO,MR.ARAYIKA9_8775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628-724-5015B4,24/8/2025,0794-495-3894B4,MASKED_ITEM_256,181,PCS,23.33,82.44,BT,ZONE_Z,Q,MASKED_23389,4EBDE72,153,"15,430.83",OP_IFQ04GYXM,MS.SIY72MEY_5561,73EB779,7/8/2025,4208-027-2961B4,MASKED_ITEM_256,107,IL,,F,OP_KLHHVT9F5,MRS.GLO6N2E8_4730,05A44218309,17/8/2025,0362-943-9256B3,MASKED_ITEM_256,301,M,S2,F,OP_GT3SCECKE,MRS.R8GUUUYZ_0269,-1,,F,05A44218309,6418-228-9288B4,MASKED_ITEM_256,21/8/2025,382,C,ZONE_Z,Q,IKJ16905,OP_LUZDVQDNV,MS.ZVD9UM50_8967,1,6250,MASKED_PROCESS_255,MASKED_MACHINE_255,MASKED_MODEL_255,4/8/2025,D,,,373,387,187,0.86,9.26,,235O0370,RMK_FS7X,,C14C9246,OP_IIZ59YSQV,MS.DN8M2M55_9639,1,8521,,237,63.66,,,,,,,,,,,,,,,,,,,
6374-569-9147B3,16/8/2025,6943-124-6566B4,MASKED_ITEM_257,38,PCS,84.98,87.4,BT,IL,F,MASKED_11715,4EBDE72,302,"17,541.69",OP_JX4ZX8J2E,MS.TA0O2KP7_2964,73EB779,13/8/2025,5957-249-6140B7,MASKED_ITEM_257,453,S1,,F,OP_52GWRBTAR,MR.UOV0C8JU_0170,05A44218309,9/8/2025,7777-748-8466B7,MASKED_ITEM_257,223,F,IL,F,OP_BERAQUQCP,MS.4AFF9QDO_6949,-1,,F,05A44218309,3142-249-2732B3,MASKED_ITEM_257,20/8/2025,362,C,ZONE_Z,F,9TCO6176,OP_XD6470FXV,MRS.9UD1546M_3794,1,6683,MASKED_PROCESS_256,MASKED_MACHINE_256,MASKED_MODEL_256,8/8/2025,N,,,231,370,81,44.4,92.25,,LLCA5141,RMK_AT8Q,,VLMP3977,OP_GWB6TUAB6,MS.M2XH125V_5974,2,ZC58,,471,1.36,,,,,,,,,,,,,,,,,,,
7891-699-4208B4,25/8/2025,1572-237-2472B7,MASKED_ITEM_258,398,PCS,47.22,41.92,BT,S2,F,MASKED_48295,4EBDE72,223,"12,762.94",OP_B2W3VDXG7,MR.AS8C6QJJ_5623,73EB779,18/8/2025,5125-557-6552B3,MASKED_ITEM_258,64,S2,,P,OP_FUBNSV3P3,MR.7UW1DMIP_7508,05A44218309,10/8/2025,0163-548-0415B3,MASKED_ITEM_258,255,C,S3,P,OP_2516WWTS3,MS.K4JB6SXO_2937,-1,,C,05A44218309,3558-350-8494B3,MASKED_ITEM_258,28/8/2025,141,M,S1,P,YR711855,OP_49ZA4W2FL,MS.67YZDM9D_9753,1,6811,MASKED_PROCESS_257,MASKED_MACHINE_257,MASKED_MODEL_257,15/8/2025,M,,,431,305,271,59.49,43.34,,HEJP2380,RMK_8Z21,,YEXP4850,OP_JQ2XZ7YN5,MR.7O8OPBAR_9003,3,BH29,,31,89.83,,,,,,,,,,,,,,,,,,,
3143-783-3596B7,22/8/2025,9493-053-7770B3,MASKED_ITEM_259,65,PCS,56,85.99,BT,ZONE_Z,Q,MASKED_89239,4EBDE72,155,"12,534.24",OP_OJOJ3S49O,MR.41JFS0CN_5117,73EB779,8/8/2025,4035-030-9355B3,MASKED_ITEM_259,326,ZONE_Z,,F,OP_C2CUTIKJ5,MRS.98OYUVLB_5971,05A44218309,8/8/2025,7960-433-7641B7,MASKED_ITEM_259,37,M,S3,Q,OP_SF3NG2E6F,MS.LSQ7VXRN_7577,-1,,M,05A44218309,6929-814-0322B4,MASKED_ITEM_259,9/8/2025,494,F,S1,P,1X5Q0716,OP_AVLZA0XDX,MS.6536155B_2708,2,5298,MASKED_PROCESS_258,MASKED_MACHINE_258,MASKED_MODEL_258,1/9/2025,D,,,395,371,270,82.76,19.59,,,,,UXLI7676,OP_NBECMW2P9,MR.2H3D3Z9T_4073,1,G369,,35,59.02,,,,,,,,,,,,,,,,,,,
6449-931-1187B3,19/8/2025,8229-941-4573B3,MASKED_ITEM_260,138,PCS,93.29,27.39,BT,S1,P,MASKED_05880,4EBDE72,108,"16,844.72",OP_LNY12A7XE,MR.M4J4TRLG_9761,73EB779,6/8/2025,4822-029-3501B7,MASKED_ITEM_260,12,ZONE_Z,,F,OP_NN6X06FSN,MS.V8IOMPFP_8693,05A44218309,30/8/2025,0132-308-9407B4,MASKED_ITEM_260,190,M,ZONE_Z,F,OP_08D6VE7X1,MS.YNPA2ZB5_0194,-1,,C,05A44218309,6980-284-5899B7,MASKED_ITEM_260,31/8/2025,404,C,S1,P,IP001160,OP_UL25W4KOF,MS.LNSBGEAP_7747,2,6979,MASKED_PROCESS_259,MASKED_MACHINE_259,MASKED_MODEL_259,10/8/2025,M,,,69,257,393,10.51,79.21,,,,,GUGC2493,OP_IT9X5RDTD,MRS.FUVAVOV3_1753,2,QV41,,21,20.4,,,,,,,,,,,,,,,,,,,
3207-878-4005B7,2/8/2025,2859-564-6528B4,MASKED_ITEM_261,47,PCS,77.55,65.63,BT,IL,F,MASKED_50383,4EBDE72,427,"13,571.36",OP_2CF19ZTGF,MRS.ISY5F3CR_7668,73EB779,8/8/2025,4093-363-1916B4,MASKED_ITEM_261,370,ZONE_Z,,F,OP_KO86QE3YF,MR.RC525GNM_4053,05A44218309,18/8/2025,2503-547-4830B3,MASKED_ITEM_261,434,C,S1,Q,OP_FP8XU03PC,MRS.8G8XW25P_1153,-1,,C,05A44218309,5374-828-2626B4,MASKED_ITEM_261,12/8/2025,347,C,ZONE_Z,F,JDF95076,OP_AU2A55ZH9,MRS.MEFK4PX7_9822,3,5151,MASKED_PROCESS_260,MASKED_MACHINE_260,MASKED_MODEL_260,18/8/2025,D,,,459,241,272,58.84,90.3,,,,,LASD9419,OP_5SRNXDV3Z,MRS.XFZPKVV3_5936,,,,,,,,,,,,,,,,,,,,,,,,
7533-724-6048B4,26/8/2025,5824-312-2283B4,MASKED_ITEM_262,258,PCS,49.99,30.41,BT,S1,Q,MASKED_45533,4EBDE72,341,"13,238.01",OP_DZI3DEE96,MRS.P5EI3PPJ_1415,73EB779,30/8/2025,0440-231-4724B7,MASKED_ITEM_262,34,ZONE_Z,,F,OP_K3BVSP1UK,MR.FH7YGDPC_5899,05A44218309,2/8/2025,3791-172-0170B3,MASKED_ITEM_262,61,C,S1,Q,OP_WQXPJWJ9H,MRS.JHVLYK0O_7131,-1,,F,05A44218309,3881-428-7860B4,MASKED_ITEM_262,3/8/2025,344,C,S1,Q,L3IK9920,OP_MQOZX5F28,MR.MGX7YDZ9_8383,4,6517,MASKED_PROCESS_261,MASKED_MACHINE_261,MASKED_MODEL_261,24/8/2025,D,,,118,29,8,5.75,19.34,,,,,BMAI4089,OP_SDUF5JEF9,MS.G3N3W72T_2367,,,,,,,,,,,,,,,,,,,,,,,,
8950-884-5659B3,30/8/2025,1394-997-4021B3,MASKED_ITEM_263,498,PCS,55.42,42.13,BT,S3,F,MASKED_82699,4EBDE72,394,"17,303.59",OP_KEDOS0147,MS.EQX70QX6_5585,73EB779,16/8/2025,5666-424-9273B3,MASKED_ITEM_263,138,ZONE_Z,,Q,OP_JYRZXOKXS,MRS.MJV0HCSM_9503,05A44218309,10/8/2025,4661-212-0477B3,MASKED_ITEM_263,374,F,IL,P,OP_CRVE1NV09,MR.SXN34842_0517,-1,,M,05A44218309,7925-269-7859B7,MASKED_ITEM_263,6/8/2025,182,M,S1,Q,8FWX7070,OP_O2K07WYHH,MR.RT9U92QG_0502,5,6337,MASKED_PROCESS_262,MASKED_MACHINE_262,MASKED_MODEL_262,31/8/2025,M,,,270,312,259,10.8,1.76,,,,,T7A88669,OP_FSUSZC42M,MRS.92HAGP4U_8888,1,Y710,,57,77.14,,,,,,,,,,,,,,,,,,,
1223-342-3407B7,26/8/2025,8119-387-2301B3,MASKED_ITEM_264,126,PCS,81.35,31.58,BT,IL,F,MASKED_36318,4EBDE72,378,"13,291.00",OP_ETMWV4MCG,MR.UQAV91D8_5999,73EB779,8/8/2025,3002-219-0268B3,MASKED_ITEM_264,428,ZONE_Z,,Q,OP_WW6DY5JXX,MRS.3DMHH7QU_7302,05A44218309,19/8/2025,5686-707-5387B4,MASKED_ITEM_264,48,C,S1,P,OP_4ENJTOOZW,MR.GVYQ1SCK_4792,2,,C,8C4CE99ED8,9779-629-2811B3,MASKED_ITEM_264,30/8/2025,267,C,S2,P,SHWW7628,OP_FAM0KTC2A,MRS.I8X96HF1_7043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5741-404-2752B3,1/9/2025,4608-582-9159B3,MASKED_ITEM_265,111,PCS,88.08,35.44,BT,S3,Q,MASKED_73877,4EBDE72,221,"17,795.76",OP_HS6O4MFOR,MR.JCKRNHIA_8671,73EB779,4/8/2025,9286-363-6252B3,MASKED_ITEM_265,188,S3,,P,OP_WGFV1DZBR,MR.A2OMQORV_1625,504A7D0CBB5,3/8/2025,9079-674-4863B7,MASKED_ITEM_265,361,M,S2,Q,OP_QD0VY562S,MRS.HZ0KFWU0_0665,-1,,M,504A7D0CBB5,6142-372-1717B7,MASKED_ITEM_265,27/8/2025,335,F,IL,F,XNUV4847,OP_GN31TWUZ4,MS.ROTP4YK6_4234,1,5198,MASKED_PROCESS_264,MASKED_MACHINE_264,MASKED_MODEL_264,22/8/2025,N,,,301,228,231,54.8,24.76,,N2543289,RMK_GMUI,,B5FH3628,OP_6SJDGNBR9,MRS.YANOQN1K_4027,1,BE44,,14,95.78,,,,,,,,,,,,,,,,,,,
6242-996-2193B4,26/8/2025,2603-083-4981B7,MASKED_ITEM_266,325,PCS,66.7,90.16,BT,S1,Q,MASKED_06776,4EBDE72,409,"12,310.11",OP_D1VXKKGBF,MRS.N2M9A5HB_2116,73EB779,2/8/2025,2162-114-3922B3,MASKED_ITEM_266,436,S2,,P,OP_0N9D4TPUD,MS.LWDYN66Q_8902,504A7D0CBB5,22/8/2025,6498-636-0620B4,MASKED_ITEM_266,126,F,S3,Q,OP_P129WN3RV,MRS.AFWIDNQR_6003,-1,,M,504A7D0CBB5,4957-058-0312B7,MASKED_ITEM_266,30/8/2025,154,M,S2,Q,HZL00224,OP_HAEVCG30G,MRS.YRXB2SO3_1536,1,6047,MASKED_PROCESS_265,MASKED_MACHINE_265,MASKED_MODEL_265,11/8/2025,N,,,131,382,426,17.79,97.57,,P7Z90647,RMK_USG1,,0S856518,OP_69H8JS0FA,MS.RMRH9KIF_4503,2,VA42,,139,93.51,,,,,,,,,,,,,,,,,,,
7473-465-1003B4,9/8/2025,3305-126-8380B7,MASKED_ITEM_267,465,PCS,71.89,99.85,BT,S2,F,MASKED_13520,4EBDE72,394,"15,694.24",OP_HWCFR4QZW,MR.FF9LUI7Y_1525,73EB779,25/8/2025,6206-903-9037B4,MASKED_ITEM_267,500,IL,,Q,OP_HIAW1GTU0,MR.HYGX0L6W_9511,504A7D0CBB5,11/8/2025,8117-743-9375B3,MASKED_ITEM_267,242,C,ZONE_Z,P,OP_JB50H9SYC,MS.T6WHSDGB_2855,-1,,F,504A7D0CBB5,4974-927-6635B4,MASKED_ITEM_267,22/8/2025,500,C,S2,P,FBT81961,OP_TMLCOPS3V,MRS.VL3QTO8A_2065,1,5570,MASKED_PROCESS_266,MASKED_MACHINE_266,MASKED_MODEL_266,13/8/2025,N,,,365,321,336,55.15,24.67,,84K31578,RMK_IROE,,9PX26306,OP_EKHKKHI5T,MR.7SLMYBVA_1523,3,TC57,,245,21.16,,,,,,,,,,,,,,,,,,,
7849-862-5234B3,10/8/2025,6659-194-3803B3,MASKED_ITEM_268,341,PCS,78.57,56.52,BT,S3,F,MASKED_39985,4EBDE72,377,"16,737.20",OP_409TXHKD3,MR.NA5RZ2I1_4315,73EB779,1/8/2025,4834-119-7394B4,MASKED_ITEM_268,359,S2,,Q,OP_TOGXT7KK1,MR.X7PAPG03_0513,504A7D0CBB5,25/8/2025,9465-420-1950B7,MASKED_ITEM_268,284,F,S2,Q,OP_EYLY14ERW,MR.3N0R2746_1517,-1,,F,504A7D0CBB5,7226-580-5895B4,MASKED_ITEM_268,21/8/2025,20,F,IL,Q,66011502,OP_21A3H96G8,MRS.1L8DMFK6_6327,2,6433,MASKED_PROCESS_267,MASKED_MACHINE_267,MASKED_MODEL_267,4/8/2025,D,,,31,383,93,78.24,21.95,,,,,2BQO8115,OP_QBUVOZ9Q0,MRS.JRJE0CYV_6420,1,3589,,244,51.64,,,,,,,,,,,,,,,,,,,
0154-896-1329B3,25/8/2025,0588-666-7186B7,MASKED_ITEM_269,445,PCS,25.65,38.34,BT,S3,F,MASKED_73491,4EBDE72,97,"13,307.44",OP_PHJA6H8BV,MS.TWAF65UC_6329,73EB779,31/8/2025,2936-518-0809B3,MASKED_ITEM_269,362,IL,,F,OP_59WNHXMC8,MRS.LK0GY0PY_9301,504A7D0CBB5,4/8/2025,6747-312-4795B4,MASKED_ITEM_269,48,M,S1,F,OP_M1V2R838X,MR.6BIJ6UUB_1645,-1,,M,504A7D0CBB5,7975-070-1621B3,MASKED_ITEM_269,1/8/2025,260,C,IL,P,5VA23122,OP_XX83F8JM2,MS.8VG5T4FK_7376,2,5173,MASKED_PROCESS_268,MASKED_MACHINE_268,MASKED_MODEL_268,19/8/2025,D,,,178,90,392,33.06,3.74,,,,,1P0R3284,OP_2JT0F3Z0T,MRS.QXYNKOJ9_4615,2,Q925,,491,24.86,,,,,,,,,,,,,,,,,,,
8214-777-5382B4,1/8/2025,0671-274-5644B4,MASKED_ITEM_270,299,PCS,54.28,43.74,BT,ZONE_Z,F,MASKED_78640,4EBDE72,150,"12,165.29",OP_PHAP0P81D,MS.TO45KUDY_3343,73EB779,26/8/2025,5445-380-6822B4,MASKED_ITEM_270,136,S1,,F,OP_BBU4X8BN2,MS.8XFNK31F_2647,504A7D0CBB5,22/8/2025,6545-775-3319B3,MASKED_ITEM_270,380,F,S3,Q,OP_PCUGI95V8,MRS.C6UZM7K5_3605,-1,,F,504A7D0CBB5,5317-152-7249B4,MASKED_ITEM_270,31/8/2025,447,C,IL,F,37559792,OP_9OEIBI65J,MR.C5313LYN_1310,3,5840,MASKED_PROCESS_269,MASKED_MACHINE_269,MASKED_MODEL_269,15/8/2025,D,,,414,185,378,17.2,32.66,,,,,MVI09711,OP_VN3PNIT83,MS.CAPBGNWI_7976,,,,,,,,,,,,,,,,,,,,,,,,
9203-462-5365B7,29/8/2025,7023-462-2786B4,MASKED_ITEM_271,400,PCS,56.73,20.12,BT,ZONE_Z,F,MASKED_85981,4EBDE72,27,"16,285.70",OP_MIS9V2PKC,MS.LDFRT5GW_5054,73EB779,10/8/2025,9050-706-5449B3,MASKED_ITEM_271,423,S2,,F,OP_ZKURGMXJN,MR.Q0LTBX1I_4538,504A7D0CBB5,12/8/2025,4784-898-6832B3,MASKED_ITEM_271,134,M,ZONE_Z,Q,OP_FR913KE4K,MRS.6KB6VWU0_3376,-1,,F,504A7D0CBB5,9074-009-5607B7,MASKED_ITEM_271,8/8/2025,82,M,S1,F,R4A17535,OP_E43OE46PG,MS.9289X3KD_3817,4,5347,MASKED_PROCESS_270,MASKED_MACHINE_270,MASKED_MODEL_270,1/8/2025,N,,,218,140,413,62.2,70.67,,,,,RYBG0657,OP_F8NAKHBE2,MS.NB6A0VLV_6778,,,,,,,,,,,,,,,,,,,,,,,,
5930-679-6472B3,15/8/2025,8088-827-2481B3,MASKED_ITEM_272,455,PCS,51.35,27.6,BT,ZONE_Z,Q,MASKED_63752,4EBDE72,340,"16,167.58",OP_4R4FMCGP7,MR.HUYNK35X_6090,73EB779,16/8/2025,6515-306-0080B4,MASKED_ITEM_272,203,S2,,P,OP_3RKD31W1M,MS.LIHJUMEG_3929,504A7D0CBB5,11/8/2025,9425-202-9523B3,MASKED_ITEM_272,261,C,S1,F,OP_L4DFFD4PG,MRS.IF9361Z6_8649,-1,,F,504A7D0CBB5,5798-587-1387B3,MASKED_ITEM_272,16/8/2025,207,F,S1,P,VFTQ8002,OP_1JWMISN9F,MRS.D70F0T98_1937,5,6957,MASKED_PROCESS_271,MASKED_MACHINE_271,MASKED_MODEL_271,6/8/2025,N,,,197,130,20,70.5,8.83,,,,,NAFQ9171,OP_FJMDRYS4A,MS.F8SLANKP_5841,,,,,,,,,,,,,,,,,,,,,,,,
7441-244-8599B3,21/8/2025,6670-776-8564B7,MASKED_ITEM_273,25,PCS,21.82,89.85,BT,ZONE_Z,F,MASKED_78184,4EBDE72,186,"17,204.28",OP_XQ99FWQIZ,MS.AQDASMK0_8136,73EB779,24/8/2025,0581-686-8429B7,MASKED_ITEM_273,380,S2,,Q,OP_3R9O43WQP,MR.XYWSZE51_8725,504A7D0CBB5,1/8/2025,9261-172-8694B4,MASKED_ITEM_273,352,C,S3,Q,OP_BUJSLPJCD,MR.QE87GS2W_8100,2,,F,8C4CE99ED8,7590-713-0264B4,MASKED_ITEM_273,26/8/2025,53,M,S3,Q,JVC14537,OP_H9ZFU4AFM,MS.3Z83LAVS_9693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680-201-6147B4,1/9/2025,6692-268-9815B7,MASKED_ITEM_274,450,PCS,49.21,99.56,BT,S2,Q,MASKED_57762,4EBDE72,483,"16,312.60",OP_ARD4GIQX4,MRS.4RC6K8YR_5557,73EB779,18/8/2025,0358-344-0112B7,MASKED_ITEM_274,422,IL,,F,OP_9ARTP4M68,MRS.WJBXM60F_2861,DF173F3B121,31/8/2025,6803-672-6072B7,MASKED_ITEM_274,235,F,S1,P,OP_GNIZ3J74I,MRS.5M73D31L_3873,-1,,F,DF173F3B121,4636-953-2218B3,MASKED_ITEM_274,6/8/2025,402,M,S3,Q,4IOY0028,OP_ACTUXD2IL,MR.49JHBBL3_5925,1,5196,MASKED_PROCESS_273,MASKED_MACHINE_273,MASKED_MODEL_273,13/8/2025,M,,,46,11,460,10.55,49.92,,1KRC0203,RMK_TRSP,,6U587608,OP_FRCACMDY3,MS.GNMMS0L0_7946,1,ZC83,,161,15.94,,,,,,,,,,,,,,,,,,,
